nut_stroke_mm,jaw_closing_angle_deg,dphi_ds_rad_per_mm,dphi_ds_deg_per_mm,d2phi_ds2_rad_per_mm2,d2phi_ds2_deg_per_mm2,jaw_omega_rad_per_s,jaw_omega_deg_per_s,jaw_alpha_rad_per_s2,jaw_alpha_deg_per_s2,joint3_x_mm,joint3_y_mm
15.776000,46.398705,0.130402391,7.471507,0.038918658,2.229875,0.130402391,7.471507,0.038918658,2.229875,-37.618067,37.602721
15.792000,46.518534,0.131028392,7.507374,0.039335026,2.253731,0.131028392,7.507374,0.039335026,2.253731,-37.565982,37.638153
15.808000,46.638941,0.131661112,7.543626,0.039758669,2.278004,0.131661112,7.543626,0.039758669,2.278004,-37.513537,37.673723
15.824000,46.759930,0.132300669,7.580270,0.040189765,2.302704,0.132300669,7.580270,0.040189765,2.302704,-37.460730,37.709432
15.840000,46.881510,0.132947185,7.617313,0.040628503,2.327842,0.132947185,7.617313,0.040628503,2.327842,-37.407555,37.745280
15.856000,47.003684,0.133600781,7.654761,0.041075075,2.353428,0.133600781,7.654761,0.041075075,2.353428,-37.354009,37.781269
15.872000,47.126462,0.134261587,7.692622,0.041529680,2.379475,0.134261587,7.692622,0.041529680,2.379475,-37.300087,37.817398
15.888000,47.249848,0.134929731,7.730904,0.041992523,2.405994,0.134929731,7.730904,0.041992523,2.405994,-37.245785,37.853670
15.904000,47.373851,0.135605348,7.769614,0.042463817,2.432998,0.135605348,7.769614,0.042463817,2.432998,-37.191099,37.890085
15.920000,47.498476,0.136288573,7.808760,0.042943782,2.460497,0.136288573,7.808760,0.042943782,2.460497,-37.136024,37.926644
15.936000,47.623731,0.136979549,7.848350,0.043432643,2.488507,0.136979549,7.848350,0.043432643,2.488507,-37.080556,37.963347
15.952000,47.749623,0.137678418,7.888392,0.043930637,2.517040,0.137678418,7.888392,0.043930637,2.517040,-37.024690,38.000196
15.968000,47.876160,0.138385329,7.928895,0.044438006,2.546110,0.138385329,7.928895,0.044438006,2.546110,-36.968420,38.037192
15.984000,48.003348,0.139100434,7.969868,0.033585165,1.924288,0.139100434,7.969868,0.033585165,1.924288,-36.911744,38.074336
16.000000,48.131195,0.139460054,7.990473,0.022476265,1.287795,0.139460054,7.990473,0.022476265,1.287795,-36.854654,38.111628
